Time,Pressure,Temperature,Position,Flow,Speed,CycleCount,Health,Fault,Vibration
8238,4.64,3527.41,20,11.17,98.52,4120,0,Air Leakage,1.19
8239,5.07,3527.53,10,9.96,89.67,4120,0,Valve Sticking,2.58
8240,5.31,3528.14,0,10.27,112.86,4120,0,Seal Wear,1.71
8241,5.04,3528.31,10,11.83,110.84,4121,0,Air Leakage,0.81
8242,4.92,3528.39,20,10.13,86.21,4122,0,Valve Sticking,3.17
8243,4.7,3528.57,30,11.23,98.49,4123,0,Air Leakage,0.96
8244,5.33,3529.26,40,10.19,112.01,4124,0,Seal Wear,2.21
8245,5.11,3529.4,50,10.44,92.45,4125,0,Valve Sticking,3.5
8246,5.36,3531.02,60,9.76,108.0,4126,0,Seal Wear,2.02
8247,5.72,3531.8,70,10.38,110.79,4127,0,Seal Wear,1.77
8248,4.85,3531.92,80,12.09,107.24,4128,0,Air Leakage,0.98
8249,5.23,3532.11,90,9.92,94.51,4129,0,Valve Sticking,3.27
8250,4.8,3532.19,100,11.95,98.67,4130,0,Air Leakage,1.09
8251,5.29,3532.34,90,9.54,92.05,4130,0,Valve Sticking,3.19
8252,5.21,3533.36,80,9.96,109.98,4130,0,Seal Wear,1.67
8253,5.26,3533.47,70,10.26,92.25,4130,0,Valve Sticking,3.78
8254,5.29,3534.76,60,9.83,112.15,4130,0,Seal Wear,2.36
8255,4.44,3534.85,50,11.38,101.66,4130,0,Air Leakage,1.18
8256,5.23,3535.04,40,10.46,92.54,4130,0,Valve Sticking,3.3
8257,5.3,3535.04,30,9.72,87.64,4130,0,Valve Sticking,2.72
8258,4.78,3535.23,20,11.52,102.02,4130,0,Air Leakage,1.06
8259,5.39,3535.28,10,9.64,99.86,4130,0,Valve Sticking,3.77
8260,5.39,3535.39,0,9.6,91.26,4130,0,Valve Sticking,3.3
8261,5.09,3535.55,10,9.7,82.95,4131,0,Valve Sticking,3.94
8262,5.37,3536.72,20,9.9,115.35,4132,0,Seal Wear,1.72
8263,4.73,3536.78,30,11.69,109.31,4133,0,Air Leakage,0.89
8264,4.4,3536.8,40,11.04,104.27,4134,0,Air Leakage,0.93
8265,4.78,3536.95,50,9.73,95.51,4135,0,Valve Sticking,2.53
8266,5.48,3536.97,60,10.24,82.7,4136,0,Valve Sticking,3.28
8267,5.23,3537.13,70,9.84,97.62,4137,0,Valve Sticking,2.74
8268,4.49,3537.33,80,10.98,107.67,4138,0,Air Leakage,1.18
8269,4.81,3537.33,90,12.21,97.77,4139,0,Air Leakage,1.03
8270,5.05,3537.44,100,11.45,112.06,4140,0,Air Leakage,1.17
8271,5.32,3538.62,90,10.44,114.94,4140,0,Seal Wear,1.78
8272,5.6,3539.4,80,9.89,107.35,4140,0,Seal Wear,2.33
8273,5.41,3539.44,70,10.12,92.18,4140,0,Valve Sticking,3.17
8274,5.73,3540.8,60,9.56,110.22,4140,0,Seal Wear,2.21
8275,5.45,3541.52,50,9.84,117.68,4140,0,Seal Wear,1.71
8276,5.61,3542.22,40,10.46,111.51,4140,0,Seal Wear,2.49
8277,5.6,3543.23,30,9.6,110.32,4140,0,Seal Wear,1.8
8278,5.32,3543.35,20,9.7,82.91,4140,0,Valve Sticking,3.81
8279,4.63,3543.45,10,11.13,96.41,4140,0,Air Leakage,1.17
8280,4.95,3543.51,0,11.02,99.65,4140,0,Air Leakage,1.17
8281,5.1,3543.61,10,10.19,88.44,4141,0,Valve Sticking,3.43
8282,4.32,3543.81,20,12.31,105.8,4142,0,Air Leakage,1.09
8283,5.56,3545.05,30,10.3,110.29,4143,0,Seal Wear,2.04
8284,5.52,3545.79,40,9.7,113.01,4144,0,Seal Wear,2.15
8285,5.6,3547.22,50,9.87,108.55,4145,0,Seal Wear,2.14
8286,5.6,3548.68,60,10.09,115.06,4146,0,Seal Wear,1.92
8287,4.66,3548.73,70,12.0,95.95,4147,0,Air Leakage,1.07
8288,4.95,3548.77,80,10.09,98.13,4148,0,Valve Sticking,3.2
8289,4.99,3548.78,90,10.06,85.86,4149,0,Valve Sticking,3.05
8290,4.82,3548.85,100,11.53,102.14,4150,0,Air Leakage,0.9
8291,5.36,3549.98,90,9.76,105.9,4150,0,Seal Wear,1.76
8292,4.96,3550.12,80,9.56,81.67,4150,0,Valve Sticking,3.92
8293,4.67,3550.26,70,11.73,100.52,4150,0,Air Leakage,1.12
8294,4.89,3550.36,60,11.76,111.4,4150,0,Air Leakage,0.96
8295,4.36,3550.46,50,11.39,107.26,4150,0,Air Leakage,1.04
8296,4.92,3550.58,40,9.99,90.67,4150,0,Valve Sticking,3.73
8297,5.71,3551.74,30,10.45,116.23,4150,0,Seal Wear,2.0
8298,5.44,3552.34,20,10.44,113.66,4150,0,Seal Wear,1.81
8299,5.51,3553.75,10,9.71,114.02,4150,0,Seal Wear,2.41
8300,5.13,3553.78,0,9.69,96.2,4150,0,Valve Sticking,2.91
8301,5.73,3554.88,10,9.56,106.99,4151,0,Seal Wear,1.62
8302,5.2,3555.94,20,10.04,119.29,4152,0,Seal Wear,1.59
8303,4.95,3555.97,30,10.26,89.37,4153,0,Valve Sticking,3.22
8304,4.92,3555.98,40,10.29,89.52,4154,0,Valve Sticking,3.79
8305,4.84,3556.14,50,9.78,95.35,4155,0,Valve Sticking,3.11
8306,4.99,3556.24,60,9.73,82.51,4156,0,Valve Sticking,2.61
8307,5.55,3556.95,70,10.46,109.71,4157,0,Seal Wear,1.71
8308,5.64,3558.05,80,9.85,111.24,4158,0,Seal Wear,2.5
8309,5.23,3559.48,90,10.41,111.86,4159,0,Seal Wear,2.18
8310,4.27,3559.57,100,11.49,107.58,4160,0,Air Leakage,0.9
8311,5.28,3559.72,90,9.94,85.59,4160,0,Valve Sticking,2.69
8312,5.57,3560.92,80,9.54,110.07,4160,0,Seal Wear,2.35
8313,5.78,3561.87,70,10.44,118.02,4160,0,Seal Wear,2.5
8314,5.22,3562.96,60,9.61,112.2,4160,0,Seal Wear,2.42
8315,4.96,3563.08,50,10.21,97.35,4160,0,Valve Sticking,3.02
8316,4.78,3563.11,40,11.21,106.39,4160,0,Air Leakage,0.99
8317,5.08,3563.25,30,10.74,105.63,4160,0,Air Leakage,0.82
8318,5.4,3563.79,20,9.69,112.18,4160,0,Seal Wear,2.01
8319,5.45,3564.82,10,10.28,107.76,4160,0,Seal Wear,2.43
8320,5.01,3564.83,0,11.52,104.96,4160,0,Air Leakage,0.9
8321,5.48,3565.84,10,10.33,114.71,4161,0,Seal Wear,1.69
8322,5.09,3565.84,20,11.99,101.04,4162,0,Air Leakage,1.09
8323,5.01,3565.94,30,9.81,95.12,4163,0,Valve Sticking,3.01
8324,4.63,3566.11,40,11.54,101.94,4164,0,Air Leakage,0.85
8325,5.43,3566.25,50,9.69,98.24,4165,0,Valve Sticking,3.75
8326,4.38,3566.32,60,11.36,105.0,4166,0,Air Leakage,1.1
8327,4.73,3566.43,70,12.09,105.91,4167,0,Air Leakage,0.84
8328,5.59,3567.72,80,10.05,109.36,4168,0,Seal Wear,2.41
8329,5.54,3568.99,90,9.73,112.44,4169,0,Seal Wear,2.36
8330,4.86,3569.14,100,9.65,90.56,4170,0,Valve Sticking,2.6
8331,4.49,3569.2,90,11.33,110.23,4170,0,Air Leakage,1.1
8332,5.3,3569.4,80,10.27,100.36,4170,0,Valve Sticking,3.17
8333,5.38,3569.42,70,9.66,89.2,4170,0,Valve Sticking,3.01
8334,5.01,3569.58,60,12.01,104.99,4170,0,Air Leakage,0.85
8335,4.62,3569.6,50,11.38,107.43,4170,0,Air Leakage,1.17
8336,4.67,3569.66,40,11.28,106.99,4170,0,Air Leakage,1.2
8337,5.34,3570.43,30,9.74,116.8,4170,0,Seal Wear,1.89
8338,5.23,3571.68,20,9.62,111.93,4170,0,Seal Wear,1.97
8339,5.12,3571.71,10,10.73,102.98,4170,0,Air Leakage,1.12
8340,5.42,3572.6,0,9.84,107.12,4170,0,Seal Wear,2.05
8341,5.54,3573.52,10,9.75,109.5,4171,0,Seal Wear,1.96
8342,4.86,3573.61,20,10.95,107.51,4172,0,Air Leakage,1.01
8343,4.61,3573.72,30,11.79,106.51,4173,0,Air Leakage,0.99
8344,5.12,3573.9,40,10.04,93.79,4174,0,Valve Sticking,2.65
8345,5.53,3574.61,50,10.41,114.49,4175,0,Seal Wear,2.37
8346,4.86,3574.61,60,9.93,89.33,4176,0,Valve Sticking,3.82
8347,4.68,3574.7,70,12.29,104.92,4177,0,Air Leakage,1.04
8348,5.74,3575.62,80,9.68,116.39,4178,0,Seal Wear,2.19
8349,4.9,3575.64,90,9.99,90.89,4179,0,Valve Sticking,3.87
8350,4.66,3575.83,100,11.54,98.71,4180,0,Air Leakage,1.16
8351,4.87,3575.89,90,10.28,95.98,4180,0,Valve Sticking,2.61
8352,5.01,3575.95,80,11.34,112.59,4180,0,Air Leakage,0.91
8353,4.9,3576.01,70,11.7,106.44,4180,0,Air Leakage,0.97
8354,4.68,3576.09,60,11.96,110.49,4180,0,Air Leakage,0.97
8355,4.73,3576.22,50,10.06,91.31,4180,0,Valve Sticking,3.07
8356,5.01,3576.31,40,11.73,103.52,4180,0,Air Leakage,0.83
8357,5.58,3577.01,30,10.06,109.34,4180,0,Seal Wear,1.78
8358,4.99,3577.06,20,10.2,92.5,4180,0,Valve Sticking,3.59
8359,5.38,3577.13,10,9.94,89.86,4180,0,Valve Sticking,3.52
8360,5.12,3577.17,0,9.94,85.33,4180,0,Valve Sticking,2.64
8361,5.44,3577.28,10,10.3,90.49,4181,0,Valve Sticking,3.88
8362,5.05,3577.36,20,9.88,97.38,4182,0,Valve Sticking,3.8
8363,4.44,3577.53,30,11.71,106.07,4183,0,Air Leakage,0.89
8364,5.17,3577.65,40,10.2,100.16,4184,0,Valve Sticking,3.45
8365,4.81,3577.68,50,11.43,99.71,4185,0,Air Leakage,0.92
8366,4.92,3577.79,60,11.24,100.06,4186,0,Air Leakage,0.96
8367,4.94,3577.84,70,11.04,103.48,4187,0,Air Leakage,0.81
8368,5.08,3577.95,80,9.71,84.63,4188,0,Valve Sticking,2.9
8369,5.1,3578.12,90,9.58,92.72,4189,0,Valve Sticking,3.99
8370,5.44,3578.13,100,9.79,95.61,4190,0,Valve Sticking,3.73
8371,5.06,3578.13,90,10.32,98.14,4190,0,Valve Sticking,3.67
8372,4.76,3578.17,80,11.86,108.78,4190,0,Air Leakage,0.89
8373,5.12,3578.25,70,10.42,92.19,4190,0,Valve Sticking,3.22
8374,4.33,3578.41,60,11.57,112.04,4190,0,Air Leakage,0.97
8375,5.36,3579.22,50,10.17,109.97,4190,0,Seal Wear,1.85
8376,4.77,3579.41,40,10.61,99.52,4190,0,Air Leakage,1.02
8377,5.39,3580.19,30,10.2,110.46,4190,0,Seal Wear,2.43
8378,5.33,3581.45,20,10.11,112.8,4190,0,Seal Wear,1.85
8379,5.69,3582.2,10,10.11,106.35,4190,0,Seal Wear,2.24
8380,4.81,3582.4,0,9.91,90.28,4190,0,Valve Sticking,3.75
8381,4.85,3582.53,10,11.87,102.88,4191,0,Air Leakage,0.99
8382,5.18,3582.7,20,9.82,96.15,4192,0,Valve Sticking,2.58
8383,5.46,3583.38,30,10.0,114.32,4193,0,Seal Wear,2.01
8384,4.52,3583.53,40,11.14,104.41,4194,0,Air Leakage,1.05
8385,4.98,3583.54,50,9.78,90.29,4195,0,Valve Sticking,2.78
8386,4.43,3583.55,60,11.41,105.27,4196,0,Air Leakage,1.03
8387,5.29,3583.7,70,9.51,89.63,4197,0,Valve Sticking,3.67
8388,5.31,3585.14,80,10.38,113.42,4198,0,Seal Wear,1.69
8389,5.4,3585.21,90,10.37,99.32,4199,0,Valve Sticking,3.83
8390,5.08,3585.39,100,10.67,113.46,4200,0,Air Leakage,1.1
8391,4.69,3585.44,90,11.66,110.54,4200,0,Air Leakage,1.0
8392,4.94,3585.53,80,11.91,107.14,4200,0,Air Leakage,0.91
8393,5.62,3587.02,70,10.27,111.34,4200,0,Seal Wear,2.45
8394,5.6,3588.37,60,9.89,112.06,4200,0,Seal Wear,2.3
8395,4.93,3588.45,50,11.87,101.74,4200,0,Air Leakage,1.16
8396,4.91,3588.59,40,11.31,105.73,4200,0,Air Leakage,1.15
8397,4.57,3588.63,30,11.57,102.68,4200,0,Air Leakage,0.96
8398,4.87,3588.81,20,9.57,82.13,4200,0,Valve Sticking,2.97
8399,4.79,3588.97,10,12.0,105.69,4200,0,Air Leakage,0.84
8400,4.75,3589.03,0,12.16,106.95,4200,0,Air Leakage,0.85
8401,5.36,3589.98,10,9.74,109.88,4201,0,Seal Wear,1.89
8402,5.01,3590.15,20,11.32,109.82,4202,0,Air Leakage,0.93
8403,5.12,3590.18,30,12.08,108.99,4203,0,Air Leakage,1.09
8404,5.23,3590.3,40,9.54,103.52,4204,0,Valve Sticking,3.01
8405,4.64,3590.38,50,11.35,104.67,4205,0,Air Leakage,1.03
8406,4.84,3590.44,60,10.29,89.97,4206,0,Valve Sticking,2.61
8407,4.57,3590.51,70,11.91,98.51,4207,0,Air Leakage,0.86
8408,5.16,3590.6,80,9.79,82.35,4208,0,Valve Sticking,3.96
8409,4.99,3590.75,90,10.39,94.44,4209,0,Valve Sticking,2.75
8410,5.41,3592.25,100,9.65,115.32,4210,0,Seal Wear,2.33
8411,5.59,3593.71,90,10.05,115.31,4210,0,Seal Wear,2.37
8412,5.3,3593.81,80,9.59,97.03,4210,0,Valve Sticking,2.56
8413,4.85,3593.97,70,10.29,99.54,4210,0,Valve Sticking,2.91
8414,5.33,3594.08,60,9.63,96.86,4210,0,Valve Sticking,2.66
8415,5.23,3595.01,50,10.05,113.27,4210,0,Seal Wear,1.75
8416,4.78,3595.18,40,11.71,106.56,4210,0,Air Leakage,1.15
8417,4.95,3595.34,30,10.99,113.64,4210,0,Air Leakage,0.86
8418,4.92,3595.53,20,9.71,84.0,4210,0,Valve Sticking,2.59
8419,4.64,3595.67,10,12.01,104.21,4210,0,Air Leakage,1.08
8420,5.41,3595.74,0,9.93,89.8,4210,0,Valve Sticking,2.66
8421,5.74,3596.75,10,10.06,114.13,4211,0,Seal Wear,1.67
8422,5.43,3596.83,20,10.09,97.72,4212,0,Valve Sticking,2.82
8423,4.36,3596.94,30,10.86,97.7,4213,0,Air Leakage,1.09
8424,5.1,3597.14,40,11.76,104.76,4214,0,Air Leakage,0.91
8425,5.77,3598.33,50,9.96,112.5,4215,0,Seal Wear,1.74
8426,4.95,3598.45,60,10.09,82.76,4216,0,Valve Sticking,3.08
8427,4.88,3598.64,70,11.37,104.5,4217,0,Air Leakage,0.91
8428,5.59,3599.94,80,9.96,116.24,4218,0,Seal Wear,2.03
8429,5.07,3600.02,90,9.82,94.85,4219,0,Valve Sticking,3.53
8430,4.98,3600.06,100,11.17,112.58,4220,0,Air Leakage,1.0
8431,4.84,3600.15,90,9.53,84.82,4220,0,Valve Sticking,2.71
8432,5.2,3600.33,80,10.37,90.59,4220,0,Valve Sticking,2.74
8433,4.74,3600.36,70,11.17,103.96,4220,0,Air Leakage,0.88
8434,5.23,3600.97,60,10.48,110.35,4220,0,Seal Wear,1.84
8435,4.83,3601.01,50,12.03,99.17,4220,0,Air Leakage,0.83
8436,5.38,3601.68,40,9.87,112.92,4220,0,Seal Wear,1.89
8437,5.14,3601.72,30,10.05,97.37,4220,0,Valve Sticking,3.57
8438,4.91,3601.81,20,10.48,84.56,4220,0,Valve Sticking,2.53
8439,5.38,3601.84,10,10.44,96.27,4220,0,Valve Sticking,3.85
8440,4.81,3601.92,0,11.44,105.1,4220,0,Air Leakage,0.97
8441,4.79,3601.95,10,11.44,99.77,4221,0,Air Leakage,1.0
8442,5.28,3602.15,20,9.75,91.87,4222,0,Valve Sticking,2.83
8443,5.36,3603.19,30,10.27,116.86,4223,0,Seal Wear,1.76
8444,4.64,3603.29,40,11.91,110.26,4224,0,Air Leakage,1.08
8445,4.4,3603.31,50,11.01,102.21,4225,0,Air Leakage,0.97
8446,5.29,3603.47,60,9.68,90.88,4226,0,Valve Sticking,3.73
8447,5.26,3604.58,70,9.58,111.63,4227,0,Seal Wear,1.81
8448,5.09,3604.6,80,9.64,86.41,4228,0,Valve Sticking,3.04
8449,5.39,3605.53,90,10.48,111.9,4229,0,Seal Wear,1.8
8450,4.9,3605.72,100,10.04,98.21,4230,0,Valve Sticking,3.09
8451,4.83,3605.91,90,11.42,97.08,4230,0,Air Leakage,0.97
8452,5.6,3607.44,80,9.75,112.35,4230,0,Seal Wear,2.3
8453,4.67,3607.54,70,11.65,107.86,4230,0,Air Leakage,1.04
8454,5.73,3608.54,60,10.25,114.22,4230,0,Seal Wear,1.53
8455,5.12,3608.67,50,10.45,96.15,4230,0,Valve Sticking,3.03
8456,4.84,3608.71,40,11.86,103.47,4230,0,Air Leakage,1.11
8457,4.75,3608.85,30,12.12,108.65,4230,0,Air Leakage,0.9
8458,5.0,3609.02,20,10.33,92.71,4230,0,Valve Sticking,2.85
8459,5.31,3610.32,10,10.29,112.12,4230,0,Seal Wear,1.63
8460,4.95,3610.38,0,9.66,88.0,4230,0,Valve Sticking,3.25
8461,5.41,3610.52,10,10.09,88.25,4231,0,Valve Sticking,3.04
8462,4.76,3610.6,20,11.37,97.41,4232,0,Air Leakage,1.1
8463,5.3,3611.55,30,9.67,115.89,4233,0,Seal Wear,2.31
8464,5.22,3612.61,40,10.12,107.87,4234,0,Seal Wear,2.15
8465,5.72,3613.84,50,9.76,107.42,4235,0,Seal Wear,1.6
8466,5.26,3614.71,60,9.6,117.11,4236,0,Seal Wear,2.23
8467,4.74,3614.82,70,11.75,106.92,4237,0,Air Leakage,0.86
8468,4.55,3614.83,80,11.48,111.91,4238,0,Air Leakage,0.85
8469,4.56,3614.95,90,11.12,106.45,4239,0,Air Leakage,0.99
8470,5.16,3615.13,100,10.34,91.74,4240,0,Valve Sticking,3.35
8471,4.39,3615.28,90,12.05,104.22,4240,0,Air Leakage,1.05
8472,5.11,3615.35,80,9.87,88.3,4240,0,Valve Sticking,2.95
8473,5.08,3615.47,70,10.11,98.1,4240,0,Valve Sticking,3.14
8474,4.63,3615.53,60,10.94,107.7,4240,0,Air Leakage,1.01
8475,5.66,3616.09,50,10.09,108.81,4240,0,Seal Wear,2.5
8476,5.26,3616.11,40,9.74,92.19,4240,0,Valve Sticking,3.86
8477,4.33,3616.18,30,11.98,105.11,4240,0,Air Leakage,0.93
8478,5.31,3616.29,20,10.5,90.19,4240,0,Valve Sticking,3.51
8479,5.31,3617.15,10,9.77,113.27,4240,0,Seal Wear,1.78
8480,5.6,3618.72,0,9.53,112.69,4240,0,Seal Wear,2.1
8481,5.19,3618.9,10,10.44,102.0,4241,0,Valve Sticking,2.95
8482,5.74,3620.34,20,10.05,109.73,4242,0,Seal Wear,1.56
8483,4.67,3620.36,30,11.49,109.09,4243,0,Air Leakage,0.95
8484,5.47,3620.43,40,10.14,93.6,4244,0,Valve Sticking,3.61
8485,5.18,3620.52,50,9.56,91.86,4245,0,Valve Sticking,2.9
8486,4.28,3620.7,60,11.93,111.24,4246,0,Air Leakage,0.91
8487,5.23,3622.13,70,9.94,116.52,4247,0,Seal Wear,1.97
8488,4.88,3622.25,80,11.21,105.54,4248,0,Air Leakage,0.83
8489,4.93,3622.3,90,11.19,103.56,4249,0,Air Leakage,0.92
8490,5.63,3623.06,100,9.56,106.78,4250,0,Seal Wear,2.04
8491,4.41,3623.25,90,11.18,110.56,4250,0,Air Leakage,1.17
8492,5.26,3624.09,80,9.65,111.32,4250,0,Seal Wear,1.98
8493,5.44,3624.63,70,9.59,118.16,4250,0,Seal Wear,2.11
8494,4.72,3624.77,60,11.7,106.68,4250,0,Air Leakage,0.99
8495,5.48,3624.93,50,9.84,97.25,4250,0,Valve Sticking,2.85
8496,5.04,3625.13,40,9.53,98.77,4250,0,Valve Sticking,3.61
8497,4.58,3625.14,30,11.69,110.46,4250,0,Air Leakage,0.88
8498,5.55,3626.18,20,9.6,110.22,4250,0,Seal Wear,1.88
8499,5.72,3627.49,10,9.91,109.06,4250,0,Seal Wear,2.39
8500,4.76,3627.5,0,12.33,105.09,4250,0,Air Leakage,0.93
8501,5.37,3627.65,10,10.14,96.0,4251,0,Valve Sticking,3.58
8502,5.23,3628.83,20,10.2,116.74,4252,0,Seal Wear,2.17
8503,5.32,3629.56,30,10.08,111.26,4253,0,Seal Wear,2.36
8504,5.04,3629.62,40,9.84,92.25,4254,0,Valve Sticking,3.69
8505,4.8,3629.65,50,12.03,99.8,4255,0,Air Leakage,1.07
8506,5.38,3629.78,60,10.03,94.16,4256,0,Valve Sticking,3.6
8507,5.05,3629.86,70,10.42,98.33,4257,0,Valve Sticking,2.52
8508,4.55,3629.9,80,11.79,97.3,4258,0,Air Leakage,1.02
8509,5.34,3631.21,90,10.14,116.33,4259,0,Seal Wear,1.63
8510,5.47,3632.69,100,9.86,114.06,4260,0,Seal Wear,2.46
8511,4.87,3632.87,90,10.87,103.63,4260,0,Air Leakage,0.94
8512,5.06,3632.96,80,9.51,92.18,4260,0,Valve Sticking,3.12
8513,5.69,3634.42,70,10.28,113.75,4260,0,Seal Wear,2.38
8514,5.43,3635.82,60,9.97,112.9,4260,0,Seal Wear,1.62
8515,5.34,3635.98,50,10.15,99.33,4260,0,Valve Sticking,2.52
8516,4.84,3636.04,40,12.1,101.56,4260,0,Air Leakage,1.05
8517,5.8,3636.9,30,9.71,111.34,4260,0,Seal Wear,2.48
8518,5.73,3637.76,20,10.14,111.84,4260,0,Seal Wear,2.36
8519,4.92,3637.85,10,11.3,98.84,4260,0,Air Leakage,0.9
8520,5.57,3639.06,0,9.82,110.73,4260,0,Seal Wear,1.91
8521,5.49,3639.64,10,10.44,114.12,4261,0,Seal Wear,2.1
8522,5.37,3639.82,20,10.37,98.86,4262,0,Valve Sticking,3.91
8523,5.23,3641.42,30,10.32,112.87,4263,0,Seal Wear,2.25
8524,5.31,3642.78,40,10.12,115.72,4264,0,Seal Wear,1.52
8525,4.85,3642.94,50,10.18,92.75,4265,0,Valve Sticking,2.87
8526,4.54,3643.04,60,11.21,98.69,4266,0,Air Leakage,1.1
8527,5.28,3643.97,70,9.52,111.0,4267,0,Seal Wear,1.67
8528,4.57,3644.04,80,11.38,110.24,4268,0,Air Leakage,1.18
8529,5.48,3645.23,90,9.54,114.98,4269,0,Seal Wear,1.74
8530,4.9,3645.4,100,10.43,90.43,4270,0,Valve Sticking,3.08
8531,5.7,3646.51,90,9.61,116.52,4270,0,Seal Wear,1.99
8532,4.95,3646.58,80,9.68,86.32,4270,0,Valve Sticking,3.6
8533,5.11,3646.74,70,10.21,100.68,4270,0,Valve Sticking,3.17
8534,5.18,3646.78,60,10.25,96.46,4270,0,Valve Sticking,3.76
8535,4.92,3646.87,50,9.98,88.06,4270,0,Valve Sticking,2.87
8536,5.65,3647.53,40,9.79,114.34,4270,0,Seal Wear,1.86
8537,5.41,3647.68,30,9.73,89.2,4270,0,Valve Sticking,3.89
8538,5.03,3647.79,20,10.44,95.22,4270,0,Valve Sticking,3.39
8539,5.27,3648.74,10,9.64,117.63,4270,0,Seal Wear,1.61
8540,5.11,3648.91,0,10.07,91.55,4270,0,Valve Sticking,2.74
8541,5.7,3649.84,10,10.45,114.63,4271,0,Seal Wear,2.38
8542,4.96,3649.92,20,11.2,101.48,4272,0,Air Leakage,1.03
8543,4.92,3650.09,30,10.13,94.58,4273,0,Valve Sticking,2.85
8544,5.63,3651.09,40,10.16,109.55,4274,0,Seal Wear,2.08
8545,5.56,3652.67,50,9.89,113.4,4275,0,Seal Wear,1.67
8546,4.64,3652.86,60,12.24,102.34,4276,0,Air Leakage,1.16
8547,5.66,3653.69,70,10.13,108.39,4277,0,Seal Wear,2.19
8548,5.59,3654.93,80,10.04,112.24,4278,0,Seal Wear,1.83
8549,5.01,3654.98,90,10.21,94.87,4279,0,Valve Sticking,3.97
8550,5.75,3656.24,100,9.7,113.08,4280,0,Seal Wear,2.48
8551,5.17,3656.36,90,11.56,96.64,4280,0,Air Leakage,1.17
8552,5.02,3656.47,80,10.45,97.26,4280,0,Valve Sticking,2.98
8553,5.27,3656.56,70,9.9,101.82,4280,0,Valve Sticking,2.67
8554,4.49,3656.73,60,11.41,105.77,4280,0,Air Leakage,0.82
8555,5.3,3656.9,50,10.18,90.93,4280,0,Valve Sticking,3.45
8556,4.77,3657.01,40,9.8,87.88,4280,0,Valve Sticking,3.63
8557,5.29,3657.7,30,10.21,113.8,4280,0,Seal Wear,2.02
8558,5.36,3657.85,20,9.6,93.96,4280,0,Valve Sticking,3.5
8559,4.97,3657.93,10,9.8,82.22,4280,0,Valve Sticking,3.41
8560,5.51,3659.33,0,10.07,109.41,4280,0,Seal Wear,1.83
8561,4.65,3659.48,10,11.3,100.25,4281,0,Air Leakage,0.81
8562,4.72,3659.54,20,11.89,102.19,4282,0,Air Leakage,1.1
8563,4.85,3659.65,30,9.58,94.78,4283,0,Valve Sticking,2.61
8564,4.78,3659.81,40,12.07,104.51,4284,0,Air Leakage,1.11
8565,5.47,3660.77,50,9.75,110.94,4285,0,Seal Wear,2.23
8566,4.99,3660.86,60,9.55,101.42,4286,0,Valve Sticking,2.72
8567,4.92,3660.98,70,9.78,95.81,4287,0,Valve Sticking,3.93
8568,4.92,3661.07,80,11.82,106.97,4288,0,Air Leakage,1.02
8569,4.84,3661.17,90,9.83,91.52,4289,0,Valve Sticking,3.95
8570,5.45,3661.28,100,9.82,93.82,4290,0,Valve Sticking,2.61
8571,5.1,3661.43,90,11.56,109.14,4290,0,Air Leakage,1.12
8572,5.24,3662.51,80,10.36,112.7,4290,0,Seal Wear,1.72
8573,5.37,3663.42,70,9.87,110.0,4290,0,Seal Wear,1.94
8574,4.73,3663.47,60,11.28,109.01,4290,0,Air Leakage,0.93
8575,5.65,3665.0,50,9.67,117.52,4290,0,Seal Wear,1.78
8576,5.05,3665.15,40,10.97,106.98,4290,0,Air Leakage,1.18
8577,4.83,3665.31,30,11.97,106.7,4290,0,Air Leakage,1.17
8578,5.25,3666.7,20,10.12,115.8,4290,0,Seal Wear,2.02
8579,5.65,3667.76,10,10.27,115.14,4290,0,Seal Wear,1.51
8580,5.03,3667.86,0,10.21,95.27,4290,0,Valve Sticking,3.48
8581,5.61,3669.02,10,10.46,119.93,4291,0,Seal Wear,1.61
8582,5.15,3669.21,20,11.3,104.75,4292,0,Air Leakage,1.06
8583,5.57,3670.49,30,9.7,112.58,4293,0,Seal Wear,2.32
8584,4.84,3670.66,40,11.27,100.98,4294,0,Air Leakage,1.16
8585,4.91,3670.85,50,10.29,89.4,4295,0,Valve Sticking,3.16
8586,4.89,3670.94,60,11.52,113.47,4296,0,Air Leakage,1.18
8587,4.7,3671.02,70,11.07,102.58,4297,0,Air Leakage,0.91
8588,4.59,3671.18,80,11.55,102.05,4298,0,Air Leakage,1.17
8589,4.44,3671.35,90,11.64,103.46,4299,0,Air Leakage,1.09
8590,4.75,3671.46,100,11.49,106.09,4300,0,Air Leakage,0.99
8591,5.31,3671.51,90,9.81,87.33,4300,0,Valve Sticking,3.43
8592,4.44,3671.54,80,11.34,106.85,4300,0,Air Leakage,1.19
8593,5.7,3672.85,70,9.93,107.98,4300,0,Seal Wear,2.08
8594,5.61,3673.85,60,9.52,112.8,4300,0,Seal Wear,2.0
8595,5.11,3673.98,50,10.06,97.39,4300,0,Valve Sticking,3.52
8596,4.72,3674.15,40,12.14,103.83,4300,0,Air Leakage,1.03
8597,5.35,3674.31,30,9.73,84.23,4300,0,Valve Sticking,3.59
8598,4.86,3674.4,20,10.76,108.67,4300,0,Air Leakage,0.86
8599,5.3,3674.52,10,10.17,98.71,4300,0,Valve Sticking,2.52
8600,5.54,3675.41,0,10.17,114.24,4300,0,Seal Wear,1.79
8601,5.1,3675.55,10,10.13,89.48,4301,0,Valve Sticking,2.9
